%time,field.header.seq,field.header.stamp,field.header.frame_id,field.markers0.header.seq,field.markers0.header.stamp,field.markers0.header.frame_id,field.markers0.ns,field.markers0.id,field.markers0.type,field.markers0.action,field.markers0.pose.position.x,field.markers0.pose.position.y,field.markers0.pose.position.z,field.markers0.pose.orientation.x,field.markers0.pose.orientation.y,field.markers0.pose.orientation.z,field.markers0.pose.orientation.w,field.markers0.scale.x,field.markers0.scale.y,field.markers0.scale.z,field.markers0.color.r,field.markers0.color.g,field.markers0.color.b,field.markers0.color.a,field.markers0.lifetime,field.markers0.frame_locked,field.markers0.text,field.markers0.mesh_resource,field.markers0.mesh_use_embedded_materials,field.markers1.header.seq,field.markers1.header.stamp,field.markers1.header.frame_id,field.markers1.ns,field.markers1.id,field.markers1.type,field.markers1.action,field.markers1.pose.position.x,field.markers1.pose.position.y,field.markers1.pose.position.z,field.markers1.pose.orientation.x,field.markers1.pose.orientation.y,field.markers1.pose.orientation.z,field.markers1.pose.orientation.w,field.markers1.scale.x,field.markers1.scale.y,field.markers1.scale.z,field.markers1.color.r,field.markers1.color.g,field.markers1.color.b,field.markers1.color.a,field.markers1.lifetime,field.markers1.frame_locked,field.markers1.points0.x,field.markers1.points0.y,field.markers1.points0.z,field.markers1.points1.x,field.markers1.points1.y,field.markers1.points1.z,field.markers1.text,field.markers1.mesh_resource,field.markers1.mesh_use_embedded_materials
1643354252363195412,10461,1643354252358614921,radar_1,10461,1643354252358614921,radar_1,bbox,0,1,0,25.78125,-0.875,0.0,0.0,0.0,0.0,1.0,3.03125,2.9375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10461,1643354252358614921,radar_1,arrow,0,0,0,25.78125,-0.875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,0.9,0.0,,,0
1643354252404297214,10462,1643354252398616075,radar_1,10462,1643354252398616075,radar_1,bbox,0,1,0,25.640625,-0.859375,0.0,0.0,0.0,0.0,1.0,2.953125,2.96875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10462,1643354252398616075,radar_1,arrow,0,0,0,25.640625,-0.859375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,0.9,0.0,,,0
1643354252445581320,10463,1643354252438741922,radar_1,10463,1643354252438741922,radar_1,bbox,0,1,0,25.515625,-0.859375,0.0,0.0,0.0,0.0,1.0,2.859375,3.0,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10463,1643354252438741922,radar_1,arrow,0,0,0,25.515625,-0.859375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,0.675,0.0,,,0
1643354252483010464,10464,1643354252478625059,radar_1,10464,1643354252478625059,radar_1,bbox,0,1,0,25.390625,-0.875,0.0,0.0,0.0,0.0,1.0,2.765625,3.0,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10464,1643354252478625059,radar_1,arrow,0,0,0,25.390625,-0.875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,0.45,0.0,,,0
1643354252526186612,10465,1643354252518758058,radar_1,10465,1643354252518758058,radar_1,bbox,0,1,0,25.28125,-0.90625,0.0,0.0,0.0,0.0,1.0,2.6875,3.015625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10465,1643354252518758058,radar_1,arrow,0,0,0,25.28125,-0.90625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-0.225,0.0,,,0
1643354252562538663,10466,1643354252558614969,radar_1,10466,1643354252558614969,radar_1,bbox,0,1,0,25.171875,-0.9375,0.0,0.0,0.0,0.0,1.0,2.65625,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10466,1643354252558614969,radar_1,arrow,0,0,0,25.171875,-0.9375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-11.025,-0.225,0.0,,,0
1643354252602958670,10467,1643354252598618030,radar_1,10467,1643354252598618030,radar_1,bbox,0,1,0,25.09375,-0.9375,0.0,0.0,0.0,0.0,1.0,2.640625,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10467,1643354252598618030,radar_1,arrow,0,0,0,25.09375,-0.9375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.8,-0.225,0.0,,,0
1643354252643579285,10468,1643354252638684034,radar_1,10468,1643354252638684034,radar_1,bbox,0,1,0,25.0,-0.9375,0.0,0.0,0.0,0.0,1.0,2.59375,3.109375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10468,1643354252638684034,radar_1,arrow,0,0,0,25.0,-0.9375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.575,-0.225,0.0,,,0
1643354252682619029,10469,1643354252678625106,radar_1,10469,1643354252678625106,radar_1,bbox,0,1,0,24.90625,-0.953125,0.0,0.0,0.0,0.0,1.0,2.546875,3.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10469,1643354252678625106,radar_1,arrow,0,0,0,24.90625,-0.953125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-0.225,0.0,,,0
1643354252728241525,10470,1643354252718744039,radar_1,10470,1643354252718744039,radar_1,bbox,0,1,0,24.796875,-1.078125,0.0,0.0,0.0,0.0,1.0,2.53125,3.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10470,1643354252718744039,radar_1,arrow,0,0,0,24.796875,-1.078125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-0.225,0.0,,,0
1643354252763320930,10471,1643354252758641004,radar_1,10471,1643354252758641004,radar_1,bbox,0,1,0,24.6875,-1.328125,0.0,0.0,0.0,0.0,1.0,2.609375,3.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10471,1643354252758641004,radar_1,arrow,0,0,0,24.6875,-1.328125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-0.225,0.0,,,0
1643354252803051717,10472,1643354252798712015,radar_1,10472,1643354252798712015,radar_1,bbox,0,1,0,24.578125,-1.46875,0.0,0.0,0.0,0.0,1.0,2.625,3.109375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10472,1643354252798712015,radar_1,arrow,0,0,0,24.578125,-1.46875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-1.35,0.0,,,0
1643354252843014313,10473,1643354252838711023,radar_1,10473,1643354252838711023,radar_1,bbox,0,1,0,24.4375,-1.71875,0.0,0.0,0.0,0.0,1.0,2.625,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10473,1643354252838711023,radar_1,arrow,0,0,0,24.4375,-1.71875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-1.35,0.0,,,0
1643354252883906642,10474,1643354252878612995,radar_1,10474,1643354252878612995,radar_1,bbox,0,1,0,24.328125,-1.8125,0.0,0.0,0.0,0.0,1.0,2.65625,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10474,1643354252878612995,radar_1,arrow,0,0,0,24.328125,-1.8125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-1.35,0.0,,,0
1643354252929098704,10475,1643354252918735980,radar_1,10475,1643354252918735980,radar_1,bbox,0,1,0,24.234375,-1.796875,0.0,0.0,0.0,0.0,1.0,2.703125,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10475,1643354252918735980,radar_1,arrow,0,0,0,24.234375,-1.796875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.35,-1.125,0.0,,,0
1643354252963271544,10476,1643354252958627939,radar_1,10476,1643354252958627939,radar_1,bbox,0,1,0,24.15625,-1.71875,0.0,0.0,0.0,0.0,1.0,2.65625,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10476,1643354252958627939,radar_1,arrow,0,0,0,24.15625,-1.71875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,-1.125,0.0,,,0
1643354253003674495,10477,1643354252998615026,radar_1,10477,1643354252998615026,radar_1,bbox,0,1,0,24.0625,-1.6875,0.0,0.0,0.0,0.0,1.0,2.59375,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10477,1643354252998615026,radar_1,arrow,0,0,0,24.0625,-1.6875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-0.675,0.0,,,0
1643354253043259809,10478,1643354253038674116,radar_1,10478,1643354253038674116,radar_1,bbox,0,1,0,23.96875,-1.640625,0.0,0.0,0.0,0.0,1.0,2.5625,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10478,1643354253038674116,radar_1,arrow,0,0,0,23.96875,-1.640625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,-0.225,0.0,,,0
1643354253083433702,10479,1643354253078618049,radar_1,10479,1643354253078618049,radar_1,bbox,0,1,0,23.890625,-1.546875,0.0,0.0,0.0,0.0,1.0,2.484375,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10479,1643354253078618049,radar_1,arrow,0,0,0,23.890625,-1.546875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,-0.225,0.0,,,0
1643354253128398115,10480,1643354253118721961,radar_1,10480,1643354253118721961,radar_1,bbox,0,1,0,23.796875,-1.515625,0.0,0.0,0.0,0.0,1.0,2.40625,3.09375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10480,1643354253118721961,radar_1,arrow,0,0,0,23.796875,-1.515625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,-0.0,0.0,,,0
1643354253162299178,10481,1643354253158585071,radar_1,10481,1643354253158585071,radar_1,bbox,0,1,0,23.703125,-1.484375,0.0,0.0,0.0,0.0,1.0,2.328125,3.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10481,1643354253158585071,radar_1,arrow,0,0,0,23.703125,-1.484375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,0.225,0.0,,,0
1643354253202577456,10482,1643354253198590993,radar_1,10482,1643354253198590993,radar_1,bbox,0,1,0,23.609375,-1.46875,0.0,0.0,0.0,0.0,1.0,2.265625,3.15625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10482,1643354253198590993,radar_1,arrow,0,0,0,23.609375,-1.46875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,0.45,0.0,,,0
1643354253242994967,10483,1643354253238720893,radar_1,10483,1643354253238720893,radar_1,bbox,0,1,0,23.515625,-1.4375,0.0,0.0,0.0,0.0,1.0,2.203125,3.15625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10483,1643354253238720893,radar_1,arrow,0,0,0,23.515625,-1.4375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,0.45,0.0,,,0
1643354253283201052,10484,1643354253278619050,radar_1,10484,1643354253278619050,radar_1,bbox,0,1,0,23.40625,-1.4375,0.0,0.0,0.0,0.0,1.0,2.140625,3.1875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10484,1643354253278619050,radar_1,arrow,0,0,0,23.40625,-1.4375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,0.675,0.0,,,0
1643354253325886190,10485,1643354253318706035,radar_1,10485,1643354253318706035,radar_1,bbox,0,1,0,23.3125,-1.421875,0.0,0.0,0.0,0.0,1.0,2.09375,3.21875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10485,1643354253318706035,radar_1,arrow,0,0,0,23.3125,-1.421875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.675,0.0,,,0
1643354253363007620,10486,1643354253358597040,radar_1,10486,1643354253358597040,radar_1,bbox,0,1,0,23.21875,-1.390625,0.0,0.0,0.0,0.0,1.0,2.078125,3.203125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10486,1643354253358597040,radar_1,arrow,0,0,0,23.21875,-1.390625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.675,0.0,,,0
1643354253403384139,10487,1643354253398581027,radar_1,10487,1643354253398581027,radar_1,bbox,0,1,0,23.140625,-1.390625,0.0,0.0,0.0,0.0,1.0,2.046875,3.1875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10487,1643354253398581027,radar_1,arrow,0,0,0,23.140625,-1.390625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.675,0.0,,,0
1643354253444883510,10488,1643354253438684940,radar_1,10488,1643354253438684940,radar_1,bbox,0,1,0,23.046875,-1.359375,0.0,0.0,0.0,0.0,1.0,2.015625,3.171875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10488,1643354253438684940,radar_1,arrow,0,0,0,23.046875,-1.359375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.9,0.0,,,0
1643354253484883035,10489,1643354253478626012,radar_1,10489,1643354253478626012,radar_1,bbox,0,1,0,22.953125,-1.359375,0.0,0.0,0.0,0.0,1.0,2.03125,3.15625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10489,1643354253478626012,radar_1,arrow,0,0,0,22.953125,-1.359375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.9,0.0,,,0
1643354253525194401,10490,1643354253518727064,radar_1,10490,1643354253518727064,radar_1,bbox,0,1,0,22.859375,-1.359375,0.0,0.0,0.0,0.0,1.0,2.03125,3.140625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10490,1643354253518727064,radar_1,arrow,0,0,0,22.859375,-1.359375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.675,0.0,,,0
1643354253563826911,10491,1643354253558613061,radar_1,10491,1643354253558613061,radar_1,bbox,0,1,0,22.765625,-1.40625,0.0,0.0,0.0,0.0,1.0,2.046875,3.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10491,1643354253558613061,radar_1,arrow,0,0,0,22.765625,-1.40625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.225,0.0,,,0
1643354253603087104,10492,1643354253598591089,radar_1,10492,1643354253598591089,radar_1,bbox,0,1,0,22.65625,-1.421875,0.0,0.0,0.0,0.0,1.0,2.046875,3.09375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10492,1643354253598591089,radar_1,arrow,0,0,0,22.65625,-1.421875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,-0.0,0.0,,,0
1643354253644013321,10493,1643354253638683080,radar_1,10493,1643354253638683080,radar_1,bbox,0,1,0,22.546875,-1.421875,0.0,0.0,0.0,0.0,1.0,2.078125,3.09375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10493,1643354253638683080,radar_1,arrow,0,0,0,22.546875,-1.421875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.225,0.0,,,0
1643354253685250708,10494,1643354253678653001,radar_1,10494,1643354253678653001,radar_1,bbox,0,1,0,22.4375,-1.390625,0.0,0.0,0.0,0.0,1.0,2.125,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10494,1643354253678653001,radar_1,arrow,0,0,0,22.4375,-1.390625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.225,0.0,,,0
1643354253726516190,10495,1643354253718729019,radar_1,10495,1643354253718729019,radar_1,bbox,0,1,0,22.3125,-1.390625,0.0,0.0,0.0,0.0,1.0,2.203125,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10495,1643354253718729019,radar_1,arrow,0,0,0,22.3125,-1.390625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.225,0.0,,,0
1643354253762521711,10496,1643354253758635044,radar_1,10496,1643354253758635044,radar_1,bbox,0,1,0,22.15625,-1.390625,0.0,0.0,0.0,0.0,1.0,2.265625,3.09375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10496,1643354253758635044,radar_1,arrow,0,0,0,22.15625,-1.390625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,0.225,0.0,,,0
1643354253803882554,10497,1643354253798583030,radar_1,10497,1643354253798583030,radar_1,bbox,0,1,0,22.0,-1.40625,0.0,0.0,0.0,0.0,1.0,2.375,3.078125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10497,1643354253798583030,radar_1,arrow,0,0,0,22.0,-1.40625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,0.225,0.0,,,0
1643354253844273473,10498,1643354253838670969,radar_1,10498,1643354253838670969,radar_1,bbox,0,1,0,21.859375,-1.609375,0.0,0.0,0.0,0.0,1.0,2.484375,3.015625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10498,1643354253838670969,radar_1,arrow,0,0,0,21.859375,-1.609375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-10.125,0.225,0.0,,,0
1643354253884334342,10499,1643354253878623008,radar_1,10499,1643354253878623008,radar_1,bbox,0,1,0,21.78125,-1.625,0.0,0.0,0.0,0.0,1.0,2.578125,2.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10499,1643354253878623008,radar_1,arrow,0,0,0,21.78125,-1.625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.9,0.225,0.0,,,0
1643354253928440734,10500,1643354253918729066,radar_1,10500,1643354253918729066,radar_1,bbox,0,1,0,21.703125,-1.671875,0.0,0.0,0.0,0.0,1.0,2.65625,2.953125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10500,1643354253918729066,radar_1,arrow,0,0,0,21.703125,-1.671875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.675,-0.225,0.0,,,0
1643354253963414410,10501,1643354253958642005,radar_1,10501,1643354253958642005,radar_1,bbox,0,1,0,21.640625,-1.65625,0.0,0.0,0.0,0.0,1.0,2.71875,2.953125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10501,1643354253958642005,radar_1,arrow,0,0,0,21.640625,-1.65625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.45,-0.0,0.0,,,0
1643354254004540884,10502,1643354253998604059,radar_1,10502,1643354253998604059,radar_1,bbox,0,1,0,21.5625,-1.578125,0.0,0.0,0.0,0.0,1.0,2.75,2.953125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10502,1643354253998604059,radar_1,arrow,0,0,0,21.5625,-1.578125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.45,0.0,,,0
1643354254044946523,10503,1643354254038649082,radar_1,10503,1643354254038649082,radar_1,bbox,0,1,0,21.46875,-1.453125,0.0,0.0,0.0,0.0,1.0,2.734375,2.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10503,1643354254038649082,radar_1,arrow,0,0,0,21.46875,-1.453125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.45,0.0,,,0
1643354254083044854,10504,1643354254078603982,radar_1,10504,1643354254078603982,radar_1,bbox,0,1,0,21.375,-1.40625,0.0,0.0,0.0,0.0,1.0,2.75,2.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10504,1643354254078603982,radar_1,arrow,0,0,0,21.375,-1.40625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.45,0.0,,,0
1643354254132589194,10505,1643354254118715047,radar_1,10505,1643354254118715047,radar_1,bbox,0,1,0,21.265625,-1.40625,0.0,0.0,0.0,0.0,1.0,2.75,2.96875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10505,1643354254118715047,radar_1,arrow,0,0,0,21.265625,-1.40625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.675,0.0,,,0
1643354254163260736,10506,1643354254158632040,radar_1,10506,1643354254158632040,radar_1,bbox,0,1,0,21.15625,-1.375,0.0,0.0,0.0,0.0,1.0,2.734375,2.984375,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10506,1643354254158632040,radar_1,arrow,0,0,0,21.15625,-1.375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.225,0.675,0.0,,,0
1643354254203132580,10507,1643354254198601007,radar_1,10507,1643354254198601007,radar_1,bbox,0,1,0,21.09375,-1.34375,0.0,0.0,0.0,0.0,1.0,2.703125,2.96875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10507,1643354254198601007,radar_1,arrow,0,0,0,21.09375,-1.34375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-9.0,0.9,0.0,,,0
1643354254243581899,10508,1643354254238660097,radar_1,10508,1643354254238660097,radar_1,bbox,0,1,0,21.078125,-1.359375,0.0,0.0,0.0,0.0,1.0,2.765625,3.0,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10508,1643354254238660097,radar_1,arrow,0,0,0,21.078125,-1.359375,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.9,0.0,,,0
1643354254283085133,10509,1643354254278613090,radar_1,10509,1643354254278613090,radar_1,bbox,0,1,0,21.046875,-1.390625,0.0,0.0,0.0,0.0,1.0,2.8125,3.03125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10509,1643354254278613090,radar_1,arrow,0,0,0,21.046875,-1.390625,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.675,0.0,,,0
1643354254324748378,10510,1643354254318725109,radar_1,10510,1643354254318725109,radar_1,bbox,0,1,0,20.984375,-1.46875,0.0,0.0,0.0,0.0,1.0,2.8125,3.0625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10510,1643354254318725109,radar_1,arrow,0,0,0,20.984375,-1.46875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-7.875,0.675,0.0,,,0
1643354254363393112,10511,1643354254358607053,radar_1,10511,1643354254358607053,radar_1,bbox,0,1,0,20.875,-1.46875,0.0,0.0,0.0,0.0,1.0,2.8125,3.125,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10511,1643354254358607053,radar_1,arrow,0,0,0,20.875,-1.46875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.45,0.0,,,0
1643354254403749502,10512,1643354254398597002,radar_1,10512,1643354254398597002,radar_1,bbox,0,1,0,20.78125,-1.46875,0.0,0.0,0.0,0.0,1.0,2.75,3.140625,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10512,1643354254398597002,radar_1,arrow,0,0,0,20.78125,-1.46875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.1,0.45,0.0,,,0
1643354254442944638,10513,1643354254438646078,radar_1,10513,1643354254438646078,radar_1,bbox,0,1,0,20.625,-1.453125,0.0,0.0,0.0,0.0,1.0,2.671875,3.171875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10513,1643354254438646078,radar_1,arrow,0,0,0,20.625,-1.453125,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.325,0.675,0.0,,,0
1643354254483531558,10514,1643354254478611946,radar_1,10514,1643354254478611946,radar_1,bbox,0,1,0,20.484375,-1.421875,0.0,0.0,0.0,0.0,1.0,2.578125,3.1875,3.0,1.0,1.0,0.0,0.5,1000000000,0,,,0,10514,1643354254478611946,radar_1,arrow,0,0,0,20.484375,-1.421875,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1000000000,0,0.0,0.0,0.0,-8.55,0.675,0.0,,,0
